transaction_id,loan_id,transaction_type,transaction_date,accounting_date,entry_id,account_code,account_name,debit_amount,credit_amount,signed_amount
OD_ACCRUAL_LN000098_04,LN000098,overdue_interest_accrual,2025-06-01,2025-06-01,AE_OD_ACCRUAL_LN000098_04_CR,4611,Overdue Interest Income,0.0,393.13,-393.13
OD_ACCRUAL_LN000098_05,LN000098,overdue_interest_accrual,2025-07-01,2025-07-01,AE_OD_ACCRUAL_LN000098_05_DR,1321,Overdue Interest Receivable,358.14,0.0,358.14
OD_ACCRUAL_LN000098_05,LN000098,overdue_interest_accrual,2025-07-01,2025-07-01,AE_OD_ACCRUAL_LN000098_05_CR,4611,Overdue Interest Income,0.0,358.14,-358.14
OD_ACCRUAL_LN000098_06,LN000098,overdue_interest_accrual,2025-08-01,2025-08-01,AE_OD_ACCRUAL_LN000098_06_DR,1321,Overdue Interest Receivable,321.98,0.0,321.98
OD_ACCRUAL_LN000098_06,LN000098,overdue_interest_accrual,2025-08-01,2025-08-01,AE_OD_ACCRUAL_LN000098_06_CR,4611,Overdue Interest Income,0.0,321.98,-321.98
OD_ACCRUAL_LN000101_02,LN000101,overdue_interest_accrual,2025-04-01,2025-04-01,AE_OD_ACCRUAL_LN000101_02_DR,1321,Overdue Interest Receivable,314.58,0.0,314.58
OD_ACCRUAL_LN000101_02,LN000101,overdue_interest_accrual,2025-04-01,2025-04-01,AE_OD_ACCRUAL_LN000101_02_CR,4611,Overdue Interest Income,0.0,314.58,-314.58
OD_ACCRUAL_LN000101_03,LN000101,overdue_interest_accrual,2025-05-01,2025-05-01,AE_OD_ACCRUAL_LN000101_03_DR,1321,Overdue Interest Receivable,290.87,0.0,290.87
OD_ACCRUAL_LN000101_03,LN000101,overdue_interest_accrual,2025-05-01,2025-05-01,AE_OD_ACCRUAL_LN000101_03_CR,4611,Overdue Interest Income,0.0,290.87,-290.87
OD_ACCRUAL_LN000101_04,LN000101,overdue_interest_accrual,2025-06-01,2025-06-01,AE_OD_ACCRUAL_LN000101_04_DR,1321,Overdue Interest Receivable,266.37,0.0,266.37
OD_ACCRUAL_LN000101_04,LN000101,overdue_interest_accrual,2025-06-01,2025-06-01,AE_OD_ACCRUAL_LN000101_04_CR,4611,Overdue Interest Income,0.0,266.37,-266.37
OD_ACCRUAL_LN000101_05,LN000101,overdue_interest_accrual,2025-07-01,2025-07-01,AE_OD_ACCRUAL_LN000101_05_DR,1321,Overdue Interest Receivable,242.66,0.0,242.66
OD_ACCRUAL_LN000101_05,LN000101,overdue_interest_accrual,2025-07-01,2025-07-01,AE_OD_ACCRUAL_LN000101_05_CR,4611,Overdue Interest Income,0.0,242.66,-242.66
OD_ACCRUAL_LN000101_06,LN000101,overdue_interest_accrual,2025-08-01,2025-08-01,AE_OD_ACCRUAL_LN000101_06_DR,1321,Overdue Interest Receivable,218.15,0.0,218.15
OD_ACCRUAL_LN000101_06,LN000101,overdue_interest_accrual,2025-08-01,2025-08-01,AE_OD_ACCRUAL_LN000101_06_CR,4611,Overdue Interest Income,0.0,218.15,-218.15
OD_ACCRUAL_LN000109_06,LN000109,overdue_interest_accrual,2025-08-04,2025-08-04,AE_OD_ACCRUAL_LN000109_06_DR,1321,Overdue Interest Receivable,83.92,0.0,83.92
OD_ACCRUAL_LN000109_06,LN000109,overdue_interest_accrual,2025-08-04,2025-08-04,AE_OD_ACCRUAL_LN000109_06_CR,4611,Overdue Interest Income,0.0,83.92,-83.92
OD_ACCRUAL_LN000109_07,LN000109,overdue_interest_accrual,2025-09-04,2025-09-04,AE_OD_ACCRUAL_LN000109_07_DR,1321,Overdue Interest Receivable,74.39,0.0,74.39
OD_ACCRUAL_LN000109_07,LN000109,overdue_interest_accrual,2025-09-04,2025-09-04,AE_OD_ACCRUAL_LN000109_07_CR,4611,Overdue Interest Income,0.0,74.39,-74.39
OD_ACCRUAL_LN000109_08,LN000109,overdue_interest_accrual,2025-10-04,2025-10-04,AE_OD_ACCRUAL_LN000109_08_DR,1321,Overdue Interest Receivable,65.17,0.0,65.17
OD_ACCRUAL_LN000109_08,LN000109,overdue_interest_accrual,2025-10-04,2025-10-04,AE_OD_ACCRUAL_LN000109_08_CR,4611,Overdue Interest Income,0.0,65.17,-65.17
OD_ACCRUAL_LN000109_09,LN000109,overdue_interest_accrual,2025-11-04,2025-11-04,AE_OD_ACCRUAL_LN000109_09_DR,1321,Overdue Interest Receivable,55.64,0.0,55.64
OD_ACCRUAL_LN000109_09,LN000109,overdue_interest_accrual,2025-11-04,2025-11-04,AE_OD_ACCRUAL_LN000109_09_CR,4611,Overdue Interest Income,0.0,55.64,-55.64
OD_ACCRUAL_LN000109_10,LN000109,overdue_interest_accrual,2025-12-04,2025-12-04,AE_OD_ACCRUAL_LN000109_10_DR,1321,Overdue Interest Receivable,46.42,0.0,46.42
OD_ACCRUAL_LN000109_10,LN000109,overdue_interest_accrual,2025-12-04,2025-12-04,AE_OD_ACCRUAL_LN000109_10_CR,4611,Overdue Interest Income,0.0,46.42,-46.42
OD_ACCRUAL_LN000109_11,LN000109,overdue_interest_accrual,2026-01-04,2026-01-04,AE_OD_ACCRUAL_LN000109_11_DR,1321,Overdue Interest Receivable,36.89,0.0,36.89
OD_ACCRUAL_LN000109_11,LN000109,overdue_interest_accrual,2026-01-04,2026-01-04,AE_OD_ACCRUAL_LN000109_11_CR,4611,Overdue Interest Income,0.0,36.89,-36.89
OD_ACCRUAL_LN000109_12,LN000109,overdue_interest_accrual,2026-02-04,2026-02-04,AE_OD_ACCRUAL_LN000109_12_DR,1321,Overdue Interest Receivable,27.36,0.0,27.36
OD_ACCRUAL_LN000109_12,LN000109,overdue_interest_accrual,2026-02-04,2026-02-04,AE_OD_ACCRUAL_LN000109_12_CR,4611,Overdue Interest Income,0.0,27.36,-27.36
OD_ACCRUAL_LN000109_13,LN000109,overdue_interest_accrual,2026-03-04,2026-03-04,AE_OD_ACCRUAL_LN000109_13_DR,1321,Overdue Interest Receivable,18.75,0.0,18.75
OD_ACCRUAL_LN000109_13,LN000109,overdue_interest_accrual,2026-03-04,2026-03-04,AE_OD_ACCRUAL_LN000109_13_CR,4611,Overdue Interest Income,0.0,18.75,-18.75
OD_ACCRUAL_LN000109_14,LN000109,overdue_interest_accrual,2026-04-04,2026-04-04,AE_OD_ACCRUAL_LN000109_14_DR,1321,Overdue Interest Receivable,9.22,0.0,9.22
OD_ACCRUAL_LN000109_14,LN000109,overdue_interest_accrual,2026-04-04,2026-04-04,AE_OD_ACCRUAL_LN000109_14_CR,4611,Overdue Interest Income,0.0,9.22,-9.22
OD_ACCRUAL_LN000111_03,LN000111,overdue_interest_accrual,2025-05-05,2025-05-05,AE_OD_ACCRUAL_LN000111_03_DR,1321,Overdue Interest Receivable,82.97,0.0,82.97
OD_ACCRUAL_LN000111_03,LN000111,overdue_interest_accrual,2025-05-05,2025-05-05,AE_OD_ACCRUAL_LN000111_03_CR,4611,Overdue Interest Income,0.0,82.97,-82.97
OD_ACCRUAL_LN000111_04,LN000111,overdue_interest_accrual,2025-06-05,2025-06-05,AE_OD_ACCRUAL_LN000111_04_DR,1321,Overdue Interest Receivable,75.91,0.0,75.91
OD_ACCRUAL_LN000111_04,LN000111,overdue_interest_accrual,2025-06-05,2025-06-05,AE_OD_ACCRUAL_LN000111_04_CR,4611,Overdue Interest Income,0.0,75.91,-75.91
OD_ACCRUAL_LN000111_05,LN000111,overdue_interest_accrual,2025-07-05,2025-07-05,AE_OD_ACCRUAL_LN000111_05_DR,1321,Overdue Interest Receivable,69.07,0.0,69.07
OD_ACCRUAL_LN000111_05,LN000111,overdue_interest_accrual,2025-07-05,2025-07-05,AE_OD_ACCRUAL_LN000111_05_CR,4611,Overdue Interest Income,0.0,69.07,-69.07
OD_ACCRUAL_LN000111_06,LN000111,overdue_interest_accrual,2025-08-05,2025-08-05,AE_OD_ACCRUAL_LN000111_06_DR,1321,Overdue Interest Receivable,62.0,0.0,62.0
OD_ACCRUAL_LN000111_06,LN000111,overdue_interest_accrual,2025-08-05,2025-08-05,AE_OD_ACCRUAL_LN000111_06_CR,4611,Overdue Interest Income,0.0,62.0,-62.0
OD_ACCRUAL_LN000111_07,LN000111,overdue_interest_accrual,2025-09-05,2025-09-05,AE_OD_ACCRUAL_LN000111_07_DR,1321,Overdue Interest Receivable,54.94,0.0,54.94
OD_ACCRUAL_LN000111_07,LN000111,overdue_interest_accrual,2025-09-05,2025-09-05,AE_OD_ACCRUAL_LN000111_07_CR,4611,Overdue Interest Income,0.0,54.94,-54.94
OD_ACCRUAL_LN000111_08,LN000111,overdue_interest_accrual,2025-10-05,2025-10-05,AE_OD_ACCRUAL_LN000111_08_DR,1321,Overdue Interest Receivable,48.1,0.0,48.1
OD_ACCRUAL_LN000111_08,LN000111,overdue_interest_accrual,2025-10-05,2025-10-05,AE_OD_ACCRUAL_LN000111_08_CR,4611,Overdue Interest Income,0.0,48.1,-48.1
OD_ACCRUAL_LN000111_09,LN000111,overdue_interest_accrual,2025-11-05,2025-11-05,AE_OD_ACCRUAL_LN000111_09_DR,1321,Overdue Interest Receivable,41.03,0.0,41.03
OD_ACCRUAL_LN000111_09,LN000111,overdue_interest_accrual,2025-11-05,2025-11-05,AE_OD_ACCRUAL_LN000111_09_CR,4611,Overdue Interest Income,0.0,41.03,-41.03
OD_ACCRUAL_LN000111_10,LN000111,overdue_interest_accrual,2025-12-05,2025-12-05,AE_OD_ACCRUAL_LN000111_10_DR,1321,Overdue Interest Receivable,34.19,0.0,34.19
OD_ACCRUAL_LN000111_10,LN000111,overdue_interest_accrual,2025-12-05,2025-12-05,AE_OD_ACCRUAL_LN000111_10_CR,4611,Overdue Interest Income,0.0,34.19,-34.19
OD_ACCRUAL_LN000111_11,LN000111,overdue_interest_accrual,2026-01-05,2026-01-05,AE_OD_ACCRUAL_LN000111_11_DR,1321,Overdue Interest Receivable,27.13,0.0,27.13
OD_ACCRUAL_LN000111_11,LN000111,overdue_interest_accrual,2026-01-05,2026-01-05,AE_OD_ACCRUAL_LN000111_11_CR,4611,Overdue Interest Income,0.0,27.13,-27.13
OD_ACCRUAL_LN000111_12,LN000111,overdue_interest_accrual,2026-02-05,2026-02-05,AE_OD_ACCRUAL_LN000111_12_DR,1321,Overdue Interest Receivable,20.06,0.0,20.06
OD_ACCRUAL_LN000111_12,LN000111,overdue_interest_accrual,2026-02-05,2026-02-05,AE_OD_ACCRUAL_LN000111_12_CR,4611,Overdue Interest Income,0.0,20.06,-20.06
OD_ACCRUAL_LN000116_02,LN000116,overdue_interest_accrual,2025-04-06,2025-04-06,AE_OD_ACCRUAL_LN000116_02_DR,1321,Overdue Interest Receivable,499.59,0.0,499.59
OD_ACCRUAL_LN000116_02,LN000116,overdue_interest_accrual,2025-04-06,2025-04-06,AE_OD_ACCRUAL_LN000116_02_CR,4611,Overdue Interest Income,0.0,499.59,-499.59
OD_ACCRUAL_LN000116_03,LN000116,overdue_interest_accrual,2025-05-06,2025-05-06,AE_OD_ACCRUAL_LN000116_03_DR,1321,Overdue Interest Receivable,461.46,0.0,461.46
OD_ACCRUAL_LN000116_03,LN000116,overdue_interest_accrual,2025-05-06,2025-05-06,AE_OD_ACCRUAL_LN000116_03_CR,4611,Overdue Interest Income,0.0,461.46,-461.46
OD_ACCRUAL_LN000116_04,LN000116,overdue_interest_accrual,2025-06-06,2025-06-06,AE_OD_ACCRUAL_LN000116_04_DR,1321,Overdue Interest Receivable,422.05,0.0,422.05
OD_ACCRUAL_LN000116_04,LN000116,overdue_interest_accrual,2025-06-06,2025-06-06,AE_OD_ACCRUAL_LN000116_04_CR,4611,Overdue Interest Income,0.0,422.05,-422.05
OD_ACCRUAL_LN000116_05,LN000116,overdue_interest_accrual,2025-07-06,2025-07-06,AE_OD_ACCRUAL_LN000116_05_DR,1321,Overdue Interest Receivable,383.91,0.0,383.91
OD_ACCRUAL_LN000116_05,LN000116,overdue_interest_accrual,2025-07-06,2025-07-06,AE_OD_ACCRUAL_LN000116_05_CR,4611,Overdue Interest Income,0.0,383.91,-383.91
OD_ACCRUAL_LN000116_06,LN000116,overdue_interest_accrual,2025-08-06,2025-08-06,AE_OD_ACCRUAL_LN000116_06_DR,1321,Overdue Interest Receivable,344.51,0.0,344.51
OD_ACCRUAL_LN000116_06,LN000116,overdue_interest_accrual,2025-08-06,2025-08-06,AE_OD_ACCRUAL_LN000116_06_CR,4611,Overdue Interest Income,0.0,344.51,-344.51
OD_ACCRUAL_LN000121_03,LN000121,overdue_interest_accrual,2025-05-08,2025-05-08,AE_OD_ACCRUAL_LN000121_03_DR,1321,Overdue Interest Receivable,790.37,0.0,790.37
OD_ACCRUAL_LN000121_03,LN000121,overdue_interest_accrual,2025-05-08,2025-05-08,AE_OD_ACCRUAL_LN000121_03_CR,4611,Overdue Interest Income,0.0,790.37,-790.37
OD_ACCRUAL_LN000121_04,LN000121,overdue_interest_accrual,2025-06-08,2025-06-08,AE_OD_ACCRUAL_LN000121_04_DR,1321,Overdue Interest Receivable,722.5,0.0,722.5
OD_ACCRUAL_LN000121_04,LN000121,overdue_interest_accrual,2025-06-08,2025-06-08,AE_OD_ACCRUAL_LN000121_04_CR,4611,Overdue Interest Income,0.0,722.5,-722.5
OD_ACCRUAL_LN000121_05,LN000121,overdue_interest_accrual,2025-07-08,2025-07-08,AE_OD_ACCRUAL_LN000121_05_DR,1321,Overdue Interest Receivable,656.82,0.0,656.82
OD_ACCRUAL_LN000121_05,LN000121,overdue_interest_accrual,2025-07-08,2025-07-08,AE_OD_ACCRUAL_LN000121_05_CR,4611,Overdue Interest Income,0.0,656.82,-656.82
OD_ACCRUAL_LN000121_06,LN000121,overdue_interest_accrual,2025-08-08,2025-08-08,AE_OD_ACCRUAL_LN000121_06_DR,1321,Overdue Interest Receivable,588.94,0.0,588.94
OD_ACCRUAL_LN000121_06,LN000121,overdue_interest_accrual,2025-08-08,2025-08-08,AE_OD_ACCRUAL_LN000121_06_CR,4611,Overdue Interest Income,0.0,588.94,-588.94
OD_ACCRUAL_LN000124_04,LN000124,overdue_interest_accrual,2025-06-09,2025-06-09,AE_OD_ACCRUAL_LN000124_04_DR,1321,Overdue Interest Receivable,447.31,0.0,447.31
OD_ACCRUAL_LN000124_04,LN000124,overdue_interest_accrual,2025-06-09,2025-06-09,AE_OD_ACCRUAL_LN000124_04_CR,4611,Overdue Interest Income,0.0,447.31,-447.31
OD_ACCRUAL_LN000124_05,LN000124,overdue_interest_accrual,2025-07-09,2025-07-09,AE_OD_ACCRUAL_LN000124_05_DR,1321,Overdue Interest Receivable,406.52,0.0,406.52
OD_ACCRUAL_LN000124_05,LN000124,overdue_interest_accrual,2025-07-09,2025-07-09,AE_OD_ACCRUAL_LN000124_05_CR,4611,Overdue Interest Income,0.0,406.52,-406.52
OD_ACCRUAL_LN000124_06,LN000124,overdue_interest_accrual,2025-08-09,2025-08-09,AE_OD_ACCRUAL_LN000124_06_DR,1321,Overdue Interest Receivable,364.37,0.0,364.37
OD_ACCRUAL_LN000124_06,LN000124,overdue_interest_accrual,2025-08-09,2025-08-09,AE_OD_ACCRUAL_LN000124_06_CR,4611,Overdue Interest Income,0.0,364.37,-364.37
OD_ACCRUAL_LN000124_07,LN000124,overdue_interest_accrual,2025-09-09,2025-09-09,AE_OD_ACCRUAL_LN000124_07_DR,1321,Overdue Interest Receivable,322.22,0.0,322.22
OD_ACCRUAL_LN000124_07,LN000124,overdue_interest_accrual,2025-09-09,2025-09-09,AE_OD_ACCRUAL_LN000124_07_CR,4611,Overdue Interest Income,0.0,322.22,-322.22
OD_ACCRUAL_LN000124_08,LN000124,overdue_interest_accrual,2025-10-09,2025-10-09,AE_OD_ACCRUAL_LN000124_08_DR,1321,Overdue Interest Receivable,281.44,0.0,281.44
OD_ACCRUAL_LN000124_08,LN000124,overdue_interest_accrual,2025-10-09,2025-10-09,AE_OD_ACCRUAL_LN000124_08_CR,4611,Overdue Interest Income,0.0,281.44,-281.44
OD_ACCRUAL_LN000124_09,LN000124,overdue_interest_accrual,2025-11-09,2025-11-09,AE_OD_ACCRUAL_LN000124_09_DR,1321,Overdue Interest Receivable,239.29,0.0,239.29
OD_ACCRUAL_LN000124_09,LN000124,overdue_interest_accrual,2025-11-09,2025-11-09,AE_OD_ACCRUAL_LN000124_09_CR,4611,Overdue Interest Income,0.0,239.29,-239.29
OD_ACCRUAL_LN000124_10,LN000124,overdue_interest_accrual,2025-12-09,2025-12-09,AE_OD_ACCRUAL_LN000124_10_DR,1321,Overdue Interest Receivable,198.5,0.0,198.5
OD_ACCRUAL_LN000124_10,LN000124,overdue_interest_accrual,2025-12-09,2025-12-09,AE_OD_ACCRUAL_LN000124_10_CR,4611,Overdue Interest Income,0.0,198.5,-198.5
OD_ACCRUAL_LN000124_11,LN000124,overdue_interest_accrual,2026-01-09,2026-01-09,AE_OD_ACCRUAL_LN000124_11_DR,1321,Overdue Interest Receivable,156.35,0.0,156.35
OD_ACCRUAL_LN000124_11,LN000124,overdue_interest_accrual,2026-01-09,2026-01-09,AE_OD_ACCRUAL_LN000124_11_CR,4611,Overdue Interest Income,0.0,156.35,-156.35
OD_ACCRUAL_LN000124_12,LN000124,overdue_interest_accrual,2026-02-09,2026-02-09,AE_OD_ACCRUAL_LN000124_12_DR,1321,Overdue Interest Receivable,114.2,0.0,114.2
OD_ACCRUAL_LN000124_12,LN000124,overdue_interest_accrual,2026-02-09,2026-02-09,AE_OD_ACCRUAL_LN000124_12_CR,4611,Overdue Interest Income,0.0,114.2,-114.2
OD_ACCRUAL_LN000137_06,LN000137,overdue_interest_accrual,2025-08-13,2025-08-13,AE_OD_ACCRUAL_LN000137_06_DR,1321,Overdue Interest Receivable,179.86,0.0,179.86
OD_ACCRUAL_LN000137_06,LN000137,overdue_interest_accrual,2025-08-13,2025-08-13,AE_OD_ACCRUAL_LN000137_06_CR,4611,Overdue Interest Income,0.0,179.86,-179.86
OD_ACCRUAL_LN000137_07,LN000137,overdue_interest_accrual,2025-09-13,2025-09-13,AE_OD_ACCRUAL_LN000137_07_DR,1321,Overdue Interest Receivable,158.74,0.0,158.74
OD_ACCRUAL_LN000137_07,LN000137,overdue_interest_accrual,2025-09-13,2025-09-13,AE_OD_ACCRUAL_LN000137_07_CR,4611,Overdue Interest Income,0.0,158.74,-158.74
OD_ACCRUAL_LN000137_08,LN000137,overdue_interest_accrual,2025-10-13,2025-10-13,AE_OD_ACCRUAL_LN000137_08_DR,1321,Overdue Interest Receivable,138.3,0.0,138.3
OD_ACCRUAL_LN000137_08,LN000137,overdue_interest_accrual,2025-10-13,2025-10-13,AE_OD_ACCRUAL_LN000137_08_CR,4611,Overdue Interest Income,0.0,138.3,-138.3
OD_ACCRUAL_LN000137_09,LN000137,overdue_interest_accrual,2025-11-13,2025-11-13,AE_OD_ACCRUAL_LN000137_09_DR,1321,Overdue Interest Receivable,117.18,0.0,117.18
OD_ACCRUAL_LN000137_09,LN000137,overdue_interest_accrual,2025-11-13,2025-11-13,AE_OD_ACCRUAL_LN000137_09_CR,4611,Overdue Interest Income,0.0,117.18,-117.18
OD_ACCRUAL_LN000137_10,LN000137,overdue_interest_accrual,2025-12-13,2025-12-13,AE_OD_ACCRUAL_LN000137_10_DR,1321,Overdue Interest Receivable,96.74,0.0,96.74
OD_ACCRUAL_LN000137_10,LN000137,overdue_interest_accrual,2025-12-13,2025-12-13,AE_OD_ACCRUAL_LN000137_10_CR,4611,Overdue Interest Income,0.0,96.74,-96.74
OD_ACCRUAL_LN000137_11,LN000137,overdue_interest_accrual,2026-01-13,2026-01-13,AE_OD_ACCRUAL_LN000137_11_DR,1321,Overdue Interest Receivable,75.62,0.0,75.62
OD_ACCRUAL_LN000137_11,LN000137,overdue_interest_accrual,2026-01-13,2026-01-13,AE_OD_ACCRUAL_LN000137_11_CR,4611,Overdue Interest Income,0.0,75.62,-75.62
OD_ACCRUAL_LN000137_12,LN000137,overdue_interest_accrual,2026-02-13,2026-02-13,AE_OD_ACCRUAL_LN000137_12_DR,1321,Overdue Interest Receivable,54.5,0.0,54.5
OD_ACCRUAL_LN000137_12,LN000137,overdue_interest_accrual,2026-02-13,2026-02-13,AE_OD_ACCRUAL_LN000137_12_CR,4611,Overdue Interest Income,0.0,54.5,-54.5
OD_ACCRUAL_LN000137_13,LN000137,overdue_interest_accrual,2026-03-13,2026-03-13,AE_OD_ACCRUAL_LN000137_13_DR,1321,Overdue Interest Receivable,35.43,0.0,35.43
OD_ACCRUAL_LN000137_13,LN000137,overdue_interest_accrual,2026-03-13,2026-03-13,AE_OD_ACCRUAL_LN000137_13_CR,4611,Overdue Interest Income,0.0,35.43,-35.43
OD_ACCRUAL_LN000137_14,LN000137,overdue_interest_accrual,2026-04-13,2026-04-13,AE_OD_ACCRUAL_LN000137_14_DR,1321,Overdue Interest Receivable,14.31,0.0,14.31
OD_ACCRUAL_LN000137_14,LN000137,overdue_interest_accrual,2026-04-13,2026-04-13,AE_OD_ACCRUAL_LN000137_14_CR,4611,Overdue Interest Income,0.0,14.31,-14.31
OD_ACCRUAL_LN000139_14,LN000139,overdue_interest_accrual,2026-04-14,2026-04-14,AE_OD_ACCRUAL_LN000139_14_DR,1321,Overdue Interest Receivable,2.22,0.0,2.22
OD_ACCRUAL_LN000139_14,LN000139,overdue_interest_accrual,2026-04-14,2026-04-14,AE_OD_ACCRUAL_LN000139_14_CR,4611,Overdue Interest Income,0.0,2.22,-2.22
OD_ACCRUAL_LN000150_06,LN000150,overdue_interest_accrual,2025-08-17,2025-08-17,AE_OD_ACCRUAL_LN000150_06_DR,1321,Overdue Interest Receivable,83.94,0.0,83.94
OD_ACCRUAL_LN000150_06,LN000150,overdue_interest_accrual,2025-08-17,2025-08-17,AE_OD_ACCRUAL_LN000150_06_CR,4611,Overdue Interest Income,0.0,83.94,-83.94
OD_ACCRUAL_LN000150_07,LN000150,overdue_interest_accrual,2025-09-17,2025-09-17,AE_OD_ACCRUAL_LN000150_07_DR,1321,Overdue Interest Receivable,73.93,0.0,73.93
OD_ACCRUAL_LN000150_07,LN000150,overdue_interest_accrual,2025-09-17,2025-09-17,AE_OD_ACCRUAL_LN000150_07_CR,4611,Overdue Interest Income,0.0,73.93,-73.93
OD_ACCRUAL_LN000150_08,LN000150,overdue_interest_accrual,2025-10-17,2025-10-17,AE_OD_ACCRUAL_LN000150_08_DR,1321,Overdue Interest Receivable,64.24,0.0,64.24
OD_ACCRUAL_LN000150_08,LN000150,overdue_interest_accrual,2025-10-17,2025-10-17,AE_OD_ACCRUAL_LN000150_08_CR,4611,Overdue Interest Income,0.0,64.24,-64.24
OD_ACCRUAL_LN000150_09,LN000150,overdue_interest_accrual,2025-11-17,2025-11-17,AE_OD_ACCRUAL_LN000150_09_DR,1321,Overdue Interest Receivable,54.24,0.0,54.24
OD_ACCRUAL_LN000150_09,LN000150,overdue_interest_accrual,2025-11-17,2025-11-17,AE_OD_ACCRUAL_LN000150_09_CR,4611,Overdue Interest Income,0.0,54.24,-54.24
OD_ACCRUAL_LN000150_10,LN000150,overdue_interest_accrual,2025-12-17,2025-12-17,AE_OD_ACCRUAL_LN000150_10_DR,1321,Overdue Interest Receivable,44.55,0.0,44.55
OD_ACCRUAL_LN000150_10,LN000150,overdue_interest_accrual,2025-12-17,2025-12-17,AE_OD_ACCRUAL_LN000150_10_CR,4611,Overdue Interest Income,0.0,44.55,-44.55
OD_ACCRUAL_LN000150_11,LN000150,overdue_interest_accrual,2026-01-17,2026-01-17,AE_OD_ACCRUAL_LN000150_11_DR,1321,Overdue Interest Receivable,34.54,0.0,34.54
OD_ACCRUAL_LN000150_11,LN000150,overdue_interest_accrual,2026-01-17,2026-01-17,AE_OD_ACCRUAL_LN000150_11_CR,4611,Overdue Interest Income,0.0,34.54,-34.54
OD_ACCRUAL_LN000150_12,LN000150,overdue_interest_accrual,2026-02-17,2026-02-17,AE_OD_ACCRUAL_LN000150_12_DR,1321,Overdue Interest Receivable,24.54,0.0,24.54
OD_ACCRUAL_LN000150_12,LN000150,overdue_interest_accrual,2026-02-17,2026-02-17,AE_OD_ACCRUAL_LN000150_12_CR,4611,Overdue Interest Income,0.0,24.54,-24.54
OD_ACCRUAL_LN000150_13,LN000150,overdue_interest_accrual,2026-03-17,2026-03-17,AE_OD_ACCRUAL_LN000150_13_DR,1321,Overdue Interest Receivable,15.5,0.0,15.5
OD_ACCRUAL_LN000150_13,LN000150,overdue_interest_accrual,2026-03-17,2026-03-17,AE_OD_ACCRUAL_LN000150_13_CR,4611,Overdue Interest Income,0.0,15.5,-15.5
OD_ACCRUAL_LN000150_14,LN000150,overdue_interest_accrual,2026-04-17,2026-04-17,AE_OD_ACCRUAL_LN000150_14_DR,1321,Overdue Interest Receivable,5.49,0.0,5.49
OD_ACCRUAL_LN000150_14,LN000150,overdue_interest_accrual,2026-04-17,2026-04-17,AE_OD_ACCRUAL_LN000150_14_CR,4611,Overdue Interest Income,0.0,5.49,-5.49
OD_ACCRUAL_LN000158_08,LN000158,overdue_interest_accrual,2025-10-20,2025-10-20,AE_OD_ACCRUAL_LN000158_08_DR,1321,Overdue Interest Receivable,70.88,0.0,70.88
OD_ACCRUAL_LN000158_08,LN000158,overdue_interest_accrual,2025-10-20,2025-10-20,AE_OD_ACCRUAL_LN000158_08_CR,4611,Overdue Interest Income,0.0,70.88,-70.88
OD_ACCRUAL_LN000158_09,LN000158,overdue_interest_accrual,2025-11-20,2025-11-20,AE_OD_ACCRUAL_LN000158_09_DR,1321,Overdue Interest Receivable,59.67,0.0,59.67
OD_ACCRUAL_LN000158_09,LN000158,overdue_interest_accrual,2025-11-20,2025-11-20,AE_OD_ACCRUAL_LN000158_09_CR,4611,Overdue Interest Income,0.0,59.67,-59.67
OD_ACCRUAL_LN000158_10,LN000158,overdue_interest_accrual,2025-12-20,2025-12-20,AE_OD_ACCRUAL_LN000158_10_DR,1321,Overdue Interest Receivable,48.82,0.0,48.82
OD_ACCRUAL_LN000158_10,LN000158,overdue_interest_accrual,2025-12-20,2025-12-20,AE_OD_ACCRUAL_LN000158_10_CR,4611,Overdue Interest Income,0.0,48.82,-48.82
OD_ACCRUAL_LN000158_11,LN000158,overdue_interest_accrual,2026-01-20,2026-01-20,AE_OD_ACCRUAL_LN000158_11_DR,1321,Overdue Interest Receivable,37.61,0.0,37.61
OD_ACCRUAL_LN000158_11,LN000158,overdue_interest_accrual,2026-01-20,2026-01-20,AE_OD_ACCRUAL_LN000158_11_CR,4611,Overdue Interest Income,0.0,37.61,-37.61
OD_ACCRUAL_LN000158_12,LN000158,overdue_interest_accrual,2026-02-20,2026-02-20,AE_OD_ACCRUAL_LN000158_12_DR,1321,Overdue Interest Receivable,26.4,0.0,26.4
OD_ACCRUAL_LN000158_12,LN000158,overdue_interest_accrual,2026-02-20,2026-02-20,AE_OD_ACCRUAL_LN000158_12_CR,4611,Overdue Interest Income,0.0,26.4,-26.4
OD_ACCRUAL_LN000158_13,LN000158,overdue_interest_accrual,2026-03-20,2026-03-20,AE_OD_ACCRUAL_LN000158_13_DR,1321,Overdue Interest Receivable,16.27,0.0,16.27
OD_ACCRUAL_LN000158_13,LN000158,overdue_interest_accrual,2026-03-20,2026-03-20,AE_OD_ACCRUAL_LN000158_13_CR,4611,Overdue Interest Income,0.0,16.27,-16.27
OD_ACCRUAL_LN000158_14,LN000158,overdue_interest_accrual,2026-04-20,2026-04-20,AE_OD_ACCRUAL_LN000158_14_DR,1321,Overdue Interest Receivable,5.06,0.0,5.06
OD_ACCRUAL_LN000158_14,LN000158,overdue_interest_accrual,2026-04-20,2026-04-20,AE_OD_ACCRUAL_LN000158_14_CR,4611,Overdue Interest Income,0.0,5.06,-5.06
