loan_id,installment_no,due_date,loan_overdue_flag,installment_overdue_flag,installment_settled_flag,due_principal,paid_principal,due_interest,paid_interest,overdue_days,overdue_interest_due,overdue_interest_paid
LN000555,6,2025-12-30,0,0,1,416.67,416.67,193.67,193.67,0,0.0,0.0
LN000555,7,2026-01-30,0,0,1,416.67,416.67,193.67,193.67,0,0.0,0.0
LN000555,8,2026-02-28,0,0,1,416.67,416.67,193.67,193.67,0,0.0,0.0
LN000555,9,2026-03-30,0,0,1,416.67,416.67,193.67,193.67,0,0.0,0.0
LN000555,10,2026-04-30,0,0,1,416.67,416.67,193.67,193.67,0,0.0,0.0
LN000555,11,2026-05-30,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,12,2026-06-30,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,13,2026-07-30,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,14,2026-08-30,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,15,2026-09-30,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,16,2026-10-30,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,17,2026-11-30,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,18,2026-12-30,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,19,2027-01-30,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,20,2027-02-28,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,21,2027-03-30,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,22,2027-04-30,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,23,2027-05-30,0,0,0,416.67,0.0,193.67,0.0,0,0.0,0.0
LN000555,24,2027-06-30,0,0,0,416.59,0.0,193.67,0.0,0,0.0,0.0
LN000556,1,2025-08-01,0,0,1,666.67,666.67,129.13,129.13,0,0.0,0.0
LN000556,2,2025-09-01,0,0,1,666.67,666.67,129.13,129.13,0,0.0,0.0
LN000556,3,2025-10-01,0,0,1,666.67,666.67,129.13,129.13,0,0.0,0.0
LN000556,4,2025-11-01,0,0,1,666.67,666.67,129.13,129.13,0,0.0,0.0
LN000556,5,2025-12-01,0,0,1,666.67,666.67,129.13,129.13,0,0.0,0.0
LN000556,6,2026-01-01,0,0,1,666.67,666.67,129.13,129.13,0,0.0,0.0
LN000556,7,2026-02-01,0,0,1,666.67,666.67,129.13,129.13,0,0.0,0.0
LN000556,8,2026-03-01,0,0,1,666.67,666.67,129.13,129.13,0,0.0,0.0
LN000556,9,2026-04-01,0,0,1,666.67,666.67,129.13,129.13,0,0.0,0.0
LN000556,10,2026-05-01,0,0,1,666.67,666.67,129.13,129.13,0,0.0,0.0
LN000556,11,2026-06-01,0,0,0,666.67,0.0,129.13,0.0,0,0.0,0.0
LN000556,12,2026-07-01,0,0,0,666.63,0.0,129.13,0.0,0,0.0,0.0
LN000557,1,2025-08-01,0,0,1,208.33,208.33,57.54,57.54,0,0.0,0.0
LN000557,2,2025-09-01,0,0,1,208.33,208.33,57.54,57.54,0,0.0,0.0
LN000557,3,2025-10-01,0,0,1,208.33,208.33,57.54,57.54,0,0.0,0.0
LN000557,4,2025-11-01,0,0,1,208.33,208.33,57.54,57.54,0,0.0,0.0
LN000557,5,2025-12-01,0,0,1,208.33,208.33,57.54,57.54,0,0.0,0.0
LN000557,6,2026-01-01,0,0,1,208.33,208.33,57.54,57.54,0,0.0,0.0
LN000557,7,2026-02-01,0,0,1,208.33,208.33,57.54,57.54,0,0.0,0.0
LN000557,8,2026-03-01,0,0,1,208.33,208.33,57.54,57.54,0,0.0,0.0
LN000557,9,2026-04-01,0,0,1,208.33,208.33,57.54,57.54,0,0.0,0.0
LN000557,10,2026-05-01,0,0,1,208.33,208.33,57.54,57.54,0,0.0,0.0
LN000557,11,2026-06-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,12,2026-07-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,13,2026-08-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,14,2026-09-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,15,2026-10-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,16,2026-11-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,17,2026-12-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,18,2027-01-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,19,2027-02-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,20,2027-03-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,21,2027-04-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,22,2027-05-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,23,2027-06-01,0,0,0,208.33,0.0,57.54,0.0,0,0.0,0.0
LN000557,24,2027-07-01,0,0,0,208.41,0.0,57.54,0.0,0,0.0,0.0
LN000558,1,2025-08-02,0,0,1,2500.0,2500.0,213.0,213.0,0,0.0,0.0
LN000558,2,2025-09-02,0,0,1,2500.0,2500.0,213.0,213.0,0,0.0,0.0
LN000558,3,2025-10-02,0,0,1,2500.0,2500.0,213.0,213.0,0,0.0,0.0
LN000558,4,2025-11-02,0,0,1,2500.0,2500.0,213.0,213.0,0,0.0,0.0
LN000558,5,2025-12-02,0,0,1,2500.0,2500.0,213.0,213.0,0,0.0,0.0
LN000558,6,2026-01-02,0,0,1,2500.0,2500.0,213.0,213.0,0,0.0,0.0
LN000559,1,2025-08-02,1,0,1,208.33,208.33,86.38,86.38,0,0.0,0.0
LN000559,2,2025-09-02,1,0,1,208.33,208.33,86.38,86.38,0,0.0,0.0
LN000559,3,2025-10-02,1,0,1,208.33,208.33,86.38,86.38,0,0.0,0.0
LN000559,4,2025-11-02,1,0,1,208.33,208.33,86.38,86.38,0,0.0,0.0
LN000559,5,2025-12-02,1,0,1,208.33,208.33,86.38,86.38,0,0.0,0.0
LN000559,6,2026-01-02,1,1,0,208.33,0.0,86.38,0.0,122,21.65,0.0
LN000559,7,2026-02-02,1,1,0,208.33,0.0,86.38,0.0,91,16.15,0.0
LN000559,8,2026-03-02,1,1,0,208.33,0.0,86.38,0.0,63,11.18,0.0
LN000559,9,2026-04-02,1,1,0,208.33,0.0,86.38,0.0,32,5.68,0.0
LN000559,10,2026-05-02,1,1,0,208.33,0.0,86.38,0.0,2,0.35,0.0
LN000559,11,2026-06-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,12,2026-07-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,13,2026-08-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,14,2026-09-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,15,2026-10-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,16,2026-11-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,17,2026-12-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,18,2027-01-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,19,2027-02-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,20,2027-03-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,21,2027-04-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,22,2027-05-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,23,2027-06-02,1,0,0,208.33,0.0,86.38,0.0,0,0.0,0.0
LN000559,24,2027-07-02,1,0,0,208.41,0.0,86.38,0.0,0,0.0,0.0
LN000560,1,2025-08-02,0,0,1,222.22,222.22,47.53,47.53,0,0.0,0.0
LN000560,2,2025-09-02,0,0,1,222.22,222.22,47.53,47.53,0,0.0,0.0
LN000560,3,2025-10-02,0,0,1,222.22,222.22,47.53,47.53,0,0.0,0.0
LN000560,4,2025-11-02,0,0,1,222.22,222.22,47.53,47.53,0,0.0,0.0
LN000560,5,2025-12-02,0,0,1,222.22,222.22,47.53,47.53,0,0.0,0.0
LN000560,6,2026-01-02,0,0,1,222.22,222.22,47.53,47.53,0,0.0,0.0
LN000560,7,2026-02-02,0,0,1,222.22,222.22,47.53,47.53,0,0.0,0.0
LN000560,8,2026-03-02,0,0,1,222.22,222.22,47.53,47.53,0,0.0,0.0
LN000560,9,2026-04-02,0,0,1,222.22,222.22,47.53,47.53,0,0.0,0.0
LN000560,10,2026-05-02,0,0,1,222.22,222.22,47.53,47.53,0,0.0,0.0
LN000560,11,2026-06-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,12,2026-07-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,13,2026-08-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,14,2026-09-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,15,2026-10-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,16,2026-11-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,17,2026-12-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,18,2027-01-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,19,2027-02-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,20,2027-03-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,21,2027-04-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,22,2027-05-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,23,2027-06-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,24,2027-07-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,25,2027-08-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,26,2027-09-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,27,2027-10-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,28,2027-11-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,29,2027-12-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,30,2028-01-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,31,2028-02-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,32,2028-03-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,33,2028-04-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,34,2028-05-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,35,2028-06-02,0,0,0,222.22,0.0,47.53,0.0,0,0.0,0.0
LN000560,36,2028-07-02,0,0,0,222.3,0.0,47.53,0.0,0,0.0,0.0
LN000561,1,2025-08-03,0,0,1,666.67,666.67,84.67,84.67,0,0.0,0.0
LN000561,2,2025-09-03,0,0,1,666.67,666.67,84.67,84.67,0,0.0,0.0
LN000561,3,2025-10-03,0,0,1,666.67,666.67,84.67,84.67,0,0.0,0.0
LN000561,4,2025-11-03,0,0,1,666.67,666.67,84.67,84.67,0,0.0,0.0
LN000561,5,2025-12-03,0,0,1,666.67,666.67,84.67,84.67,0,0.0,0.0
LN000561,6,2026-01-03,0,0,1,666.67,666.67,84.67,84.67,0,0.0,0.0
LN000561,7,2026-02-03,0,0,1,666.67,666.67,84.67,84.67,0,0.0,0.0
LN000561,8,2026-03-03,0,0,1,666.67,666.67,84.67,84.67,0,0.0,0.0
LN000561,9,2026-04-03,0,0,1,666.67,666.67,84.67,84.67,0,0.0,0.0
LN000561,10,2026-05-03,0,0,1,666.67,666.67,84.67,84.67,0,0.0,0.0
LN000561,11,2026-06-03,0,0,0,666.67,0.0,84.67,0.0,0,0.0,0.0
LN000561,12,2026-07-03,0,0,0,666.63,0.0,84.67,0.0,0,0.0,0.0
LN000562,1,2025-08-03,0,0,1,555.56,555.56,92.5,92.5,0,0.0,0.0
LN000562,2,2025-09-03,0,0,1,555.56,555.56,92.5,92.5,0,0.0,0.0
LN000562,3,2025-10-03,0,0,1,555.56,555.56,92.5,92.5,0,0.0,0.0
LN000562,4,2025-11-03,0,0,1,555.56,555.56,92.5,92.5,0,0.0,0.0
LN000562,5,2025-12-03,0,0,1,555.56,555.56,92.5,92.5,0,0.0,0.0
LN000562,6,2026-01-03,0,0,1,555.56,555.56,92.5,92.5,0,0.0,0.0
LN000562,7,2026-02-03,0,0,1,555.56,555.56,92.5,92.5,0,0.0,0.0
LN000562,8,2026-03-03,0,0,1,555.56,555.56,92.5,92.5,0,0.0,0.0
LN000562,9,2026-04-03,0,0,1,555.56,555.56,92.5,92.5,0,0.0,0.0
LN000562,10,2026-05-03,0,0,1,555.56,555.56,92.5,92.5,0,0.0,0.0
LN000562,11,2026-06-03,0,0,0,555.56,0.0,92.5,0.0,0,0.0,0.0
LN000562,12,2026-07-03,0,0,0,555.56,0.0,92.5,0.0,0,0.0,0.0
LN000562,13,2026-08-03,0,0,0,555.56,0.0,92.5,0.0,0,0.0,0.0
LN000562,14,2026-09-03,0,0,0,555.56,0.0,92.5,0.0,0,0.0,0.0
LN000562,15,2026-10-03,0,0,0,555.56,0.0,92.5,0.0,0,0.0,0.0
LN000562,16,2026-11-03,0,0,0,555.56,0.0,92.5,0.0,0,0.0,0.0
LN000562,17,2026-12-03,0,0,0,555.56,0.0,92.5,0.0,0,0.0,0.0
LN000562,18,2027-01-03,0,0,0,555.48,0.0,92.5,0.0,0,0.0,0.0
LN000563,1,2025-08-04,0,0,1,1666.67,1666.67,165.58,165.58,0,0.0,0.0
LN000563,2,2025-09-04,0,0,1,1666.67,1666.67,165.58,165.58,0,0.0,0.0
LN000563,3,2025-10-04,0,0,1,1666.67,1666.67,165.58,165.58,0,0.0,0.0
LN000563,4,2025-11-04,0,0,1,1666.67,1666.67,165.58,165.58,0,0.0,0.0
LN000563,5,2025-12-04,0,0,1,1666.67,1666.67,165.58,165.58,0,0.0,0.0
LN000563,6,2026-01-04,0,0,1,1666.65,1666.65,165.58,165.58,0,0.0,0.0
LN000564,1,2025-08-04,1,0,1,833.33,833.33,89.88,89.88,0,0.0,0.0
LN000564,2,2025-09-04,1,1,0,833.33,0.0,89.88,0.0,242,178.76,0.0
LN000564,3,2025-10-04,1,1,0,833.33,0.0,89.88,0.0,212,156.6,0.0
LN000564,4,2025-11-04,1,1,0,833.33,0.0,89.88,0.0,181,133.7,0.0
LN000564,5,2025-12-04,1,1,0,833.33,0.0,89.88,0.0,151,111.54,0.0
LN000564,6,2026-01-04,1,1,0,833.35,0.0,89.88,0.0,120,88.65,0.0
LN000565,1,2025-08-04,0,0,1,1666.67,1666.67,223.33,223.33,0,0.0,0.0
LN000565,2,2025-09-04,0,0,1,1666.67,1666.67,223.33,223.33,0,0.0,0.0
LN000565,3,2025-10-04,0,0,1,1666.67,1666.67,223.33,223.33,0,0.0,0.0
LN000565,4,2025-11-04,0,0,1,1666.67,1666.67,223.33,223.33,0,0.0,0.0
LN000565,5,2025-12-04,0,0,1,1666.67,1666.67,223.33,223.33,0,0.0,0.0
LN000565,6,2026-01-04,0,0,1,1666.67,1666.67,223.33,223.33,0,0.0,0.0
LN000565,7,2026-02-04,0,0,1,1666.67,1666.67,223.33,223.33,0,0.0,0.0
LN000565,8,2026-03-04,0,0,1,1666.67,1666.67,223.33,223.33,0,0.0,0.0
LN000565,9,2026-04-04,0,0,1,1666.67,1666.67,223.33,223.33,0,0.0,0.0
LN000565,10,2026-05-04,0,0,1,1666.67,1666.67,223.33,223.33,0,0.0,0.0
LN000565,11,2026-06-04,0,0,0,1666.67,0.0,223.33,0.0,0,0.0,0.0
LN000565,12,2026-07-04,0,0,0,1666.63,0.0,223.33,0.0,0,0.0,0.0
LN000566,1,2025-08-05,1,0,1,833.33,833.33,195.38,195.38,0,0.0,0.0
LN000566,2,2025-09-05,1,0,1,833.33,833.33,195.38,195.38,0,0.0,0.0
LN000566,3,2025-10-05,1,0,1,833.33,833.33,195.38,195.38,0,0.0,0.0
LN000566,4,2025-11-05,1,0,1,833.33,833.33,195.38,195.38,0,0.0,0.0
LN000566,5,2025-12-05,1,1,0,833.33,0.0,195.38,0.0,150,80.29,0.0
LN000566,6,2026-01-05,1,1,0,833.33,0.0,195.38,0.0,119,63.7,0.0
LN000566,7,2026-02-05,1,1,0,833.33,0.0,195.38,0.0,88,47.1,0.0
LN000566,8,2026-03-05,1,1,0,833.33,0.0,195.38,0.0,60,32.12,0.0
LN000566,9,2026-04-05,1,1,0,833.33,0.0,195.38,0.0,29,15.52,0.0
LN000566,10,2026-05-05,1,0,0,833.33,0.0,195.38,0.0,0,0.0,0.0
LN000566,11,2026-06-05,1,0,0,833.33,0.0,195.38,0.0,0,0.0,0.0
LN000566,12,2026-07-05,1,0,0,833.33,0.0,195.38,0.0,0,0.0,0.0
LN000566,13,2026-08-05,1,0,0,833.33,0.0,195.38,0.0,0,0.0,0.0
LN000566,14,2026-09-05,1,0,0,833.33,0.0,195.38,0.0,0,0.0,0.0
LN000566,15,2026-10-05,1,0,0,833.33,0.0,195.38,0.0,0,0.0,0.0
LN000566,16,2026-11-05,1,0,0,833.33,0.0,195.38,0.0,0,0.0,0.0
LN000566,17,2026-12-05,1,0,0,833.33,0.0,195.38,0.0,0,0.0,0.0
LN000566,18,2027-01-05,1,0,0,833.39,0.0,195.38,0.0,0,0.0,0.0
LN000567,1,2025-08-05,0,0,1,2500.0,2500.0,503.25,503.25,0,0.0,0.0
LN000567,2,2025-09-05,0,0,1,2500.0,2500.0,503.25,503.25,0,0.0,0.0
LN000567,3,2025-10-05,0,0,1,2500.0,2500.0,503.25,503.25,0,0.0,0.0
LN000567,4,2025-11-05,0,0,1,2500.0,2500.0,503.25,503.25,0,0.0,0.0
LN000567,5,2025-12-05,0,0,1,2500.0,2500.0,503.25,503.25,0,0.0,0.0
LN000567,6,2026-01-05,0,0,1,2500.0,2500.0,503.25,503.25,0,0.0,0.0
LN000567,7,2026-02-05,0,0,1,2500.0,2500.0,503.25,503.25,0,0.0,0.0
LN000567,8,2026-03-05,0,0,1,2500.0,2500.0,503.25,503.25,0,0.0,0.0
LN000567,9,2026-04-05,0,0,1,2500.0,2500.0,503.25,503.25,0,0.0,0.0
LN000567,10,2026-05-05,0,0,0,2500.0,0.0,503.25,0.0,0,0.0,0.0
LN000567,11,2026-06-05,0,0,0,2500.0,0.0,503.25,0.0,0,0.0,0.0
LN000567,12,2026-07-05,0,0,0,2500.0,0.0,503.25,0.0,0,0.0,0.0
LN000568,1,2025-08-05,0,0,1,833.33,833.33,240.83,240.83,0,0.0,0.0
LN000568,2,2025-09-05,0,0,1,833.33,833.33,240.83,240.83,0,0.0,0.0
LN000568,3,2025-10-05,0,0,1,833.33,833.33,240.83,240.83,0,0.0,0.0
LN000568,4,2025-11-05,0,0,1,833.33,833.33,240.83,240.83,0,0.0,0.0
LN000568,5,2025-12-05,0,0,1,833.33,833.33,240.83,240.83,0,0.0,0.0
LN000568,6,2026-01-05,0,0,1,833.33,833.33,240.83,240.83,0,0.0,0.0
LN000568,7,2026-02-05,0,0,1,833.33,833.33,240.83,240.83,0,0.0,0.0
LN000568,8,2026-03-05,0,0,1,833.33,833.33,240.83,240.83,0,0.0,0.0
LN000568,9,2026-04-05,0,0,1,833.33,833.33,240.83,240.83,0,0.0,0.0
LN000568,10,2026-05-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,11,2026-06-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,12,2026-07-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,13,2026-08-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,14,2026-09-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,15,2026-10-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,16,2026-11-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,17,2026-12-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,18,2027-01-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,19,2027-02-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,20,2027-03-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,21,2027-04-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,22,2027-05-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,23,2027-06-05,0,0,0,833.33,0.0,240.83,0.0,0,0.0,0.0
LN000568,24,2027-07-05,0,0,0,833.41,0.0,240.83,0.0,0,0.0,0.0
LN000569,1,2025-08-06,0,0,1,5000.0,5000.0,444.75,444.75,0,0.0,0.0
LN000569,2,2025-09-06,0,0,1,5000.0,5000.0,444.75,444.75,0,0.0,0.0
LN000569,3,2025-10-06,0,0,1,5000.0,5000.0,444.75,444.75,0,0.0,0.0
LN000569,4,2025-11-06,0,0,1,5000.0,5000.0,444.75,444.75,0,0.0,0.0
LN000569,5,2025-12-06,0,0,1,5000.0,5000.0,444.75,444.75,0,0.0,0.0
LN000569,6,2026-01-06,0,0,1,5000.0,5000.0,444.75,444.75,0,0.0,0.0
LN000570,1,2025-08-06,0,0,1,666.67,666.67,153.13,153.13,0,0.0,0.0
LN000570,2,2025-09-06,0,0,1,666.67,666.67,153.13,153.13,0,0.0,0.0
LN000570,3,2025-10-06,0,0,1,666.67,666.67,153.13,153.13,0,0.0,0.0
LN000570,4,2025-11-06,0,0,1,666.67,666.67,153.13,153.13,0,0.0,0.0
LN000570,5,2025-12-06,0,0,1,666.67,666.67,153.13,153.13,0,0.0,0.0
LN000570,6,2026-01-06,0,0,1,666.67,666.67,153.13,153.13,0,0.0,0.0
LN000570,7,2026-02-06,0,0,1,666.67,666.67,153.13,153.13,0,0.0,0.0
LN000570,8,2026-03-06,0,0,1,666.67,666.67,153.13,153.13,0,0.0,0.0
LN000570,9,2026-04-06,0,0,1,666.67,666.67,153.13,153.13,0,0.0,0.0
LN000570,10,2026-05-06,0,0,0,666.67,0.0,153.13,0.0,0,0.0,0.0
LN000570,11,2026-06-06,0,0,0,666.67,0.0,153.13,0.0,0,0.0,0.0
LN000570,12,2026-07-06,0,0,0,666.63,0.0,153.13,0.0,0,0.0,0.0
LN000571,1,2025-08-06,1,0,1,1666.67,1666.67,170.92,170.92,0,0.0,0.0
LN000571,2,2025-09-06,1,1,0,1666.67,0.0,170.92,0.0,240,337.15,0.0
LN000571,3,2025-10-06,1,1,0,1666.67,0.0,170.92,0.0,210,295.01,0.0
LN000571,4,2025-11-06,1,1,0,1666.67,0.0,170.92,0.0,179,251.46,0.0
LN000571,5,2025-12-06,1,1,0,1666.67,0.0,170.92,0.0,149,209.31,0.0
LN000571,6,2026-01-06,1,1,0,1666.65,0.0,170.92,0.0,118,165.76,0.0
LN000572,1,2025-08-07,0,0,1,416.67,416.67,51.75,51.75,0,0.0,0.0
LN000572,2,2025-09-07,0,0,1,416.67,416.67,51.75,51.75,0,0.0,0.0
LN000572,3,2025-10-07,0,0,1,416.67,416.67,51.75,51.75,0,0.0,0.0
LN000572,4,2025-11-07,0,0,1,416.67,416.67,51.75,51.75,0,0.0,0.0
LN000572,5,2025-12-07,0,0,1,416.67,416.67,51.75,51.75,0,0.0,0.0
LN000572,6,2026-01-07,0,0,1,416.67,416.67,51.75,51.75,0,0.0,0.0
LN000572,7,2026-02-07,0,0,1,416.67,416.67,51.75,51.75,0,0.0,0.0
LN000572,8,2026-03-07,0,0,1,416.67,416.67,51.75,51.75,0,0.0,0.0
LN000572,9,2026-04-07,0,0,1,416.67,416.67,51.75,51.75,0,0.0,0.0
LN000572,10,2026-05-07,0,0,0,416.67,0.0,51.75,0.0,0,0.0,0.0
LN000572,11,2026-06-07,0,0,0,416.67,0.0,51.75,0.0,0,0.0,0.0
LN000572,12,2026-07-07,0,0,0,416.63,0.0,51.75,0.0,0,0.0,0.0
LN000573,1,2025-08-07,0,0,1,833.33,833.33,561.25,561.25,0,0.0,0.0
LN000573,2,2025-09-07,0,0,1,833.33,833.33,561.25,561.25,0,0.0,0.0
LN000573,3,2025-10-07,0,0,1,833.33,833.33,561.25,561.25,0,0.0,0.0
LN000573,4,2025-11-07,0,0,1,833.33,833.33,561.25,561.25,0,0.0,0.0
LN000573,5,2025-12-07,0,0,1,833.33,833.33,561.25,561.25,0,0.0,0.0
LN000573,6,2026-01-07,0,0,1,833.33,833.33,561.25,561.25,0,0.0,0.0
LN000573,7,2026-02-07,0,0,1,833.33,833.33,561.25,561.25,0,0.0,0.0
LN000573,8,2026-03-07,0,0,1,833.33,833.33,561.25,561.25,0,0.0,0.0
LN000573,9,2026-04-07,0,0,1,833.33,833.33,561.25,561.25,0,0.0,0.0
LN000573,10,2026-05-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,11,2026-06-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,12,2026-07-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,13,2026-08-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,14,2026-09-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,15,2026-10-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,16,2026-11-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,17,2026-12-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,18,2027-01-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,19,2027-02-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,20,2027-03-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,21,2027-04-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,22,2027-05-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,23,2027-06-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,24,2027-07-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,25,2027-08-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,26,2027-09-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,27,2027-10-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,28,2027-11-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,29,2027-12-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,30,2028-01-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,31,2028-02-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,32,2028-03-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,33,2028-04-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,34,2028-05-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
LN000573,35,2028-06-07,0,0,0,833.33,0.0,561.25,0.0,0,0.0,0.0
