loan_id,disbursement_id,loan_status,is_bad,disbursement_amount,interest_rate,term_months,source_system,region,default_prob,risk_grade
LN000509,DISB20250614000509,closed,0,20000,0.0813,6,partner_platform,TX,0.5536282749112853,D – High Risk
LN000510,DISB20250614000510,written_off,1,5000,0.197,6,partner_platform,TX,0.622257710159457,D – High Risk
LN000511,DISB20250615000511,active,0,5000,0.14,12,partner_platform,CA,0.5180313099681656,C – Elevated Risk
LN000512,DISB20250615000512,active,0,15000,0.1633,12,internal_core,FL,0.546697015001944,C – Elevated Risk
LN000513,DISB20250615000513,defaulted,1,8000,0.2253,24,internal_core,NY,0.5037191594816143,C – Elevated Risk
LN000514,DISB20250616000514,active,0,8000,0.2321,12,internal_core,WA,0.6256933194328527,D – High Risk
LN000515,DISB20250616000515,active,0,10000,0.1614,36,partner_platform,TX,0.31128712344129905,A – Low Risk
LN000516,DISB20250617000516,active,0,15000,0.1374,12,internal_core,WA,0.545170276545079,C – Elevated Risk
LN000517,DISB20250617000517,active,0,8000,0.22,12,internal_core,FL,0.5880750515764244,D – High Risk
LN000518,DISB20250617000518,defaulted,1,10000,0.1669,24,internal_core,CA,0.4655914007660664,C – Elevated Risk
LN000519,DISB20250618000519,active,0,5000,0.1337,18,partner_platform,WA,0.4309110523836551,B – Moderate Risk
LN000520,DISB20250618000520,active,0,8000,0.2085,12,internal_core,CA,0.6221414627295332,D – High Risk
LN000521,DISB20250618000521,active,0,15000,0.1365,36,partner_platform,WA,0.2934644678768642,A – Low Risk
LN000522,DISB20250619000522,active,0,15000,0.1541,36,partner_platform,CA,0.32827020189586037,A – Low Risk
LN000523,DISB20250619000523,defaulted,1,30000,0.0618,24,partner_platform,TX,0.3601038094916977,B – Moderate Risk
LN000524,DISB20250619000524,active,0,15000,0.234,18,internal_core,FL,0.5607466536441826,D – High Risk
LN000525,DISB20250619000525,active,0,8000,0.1145,36,partner_platform,CA,0.2796096275644227,A – Low Risk
LN000526,DISB20250620000526,active,0,10000,0.2399,24,partner_platform,WA,0.4979869060159468,C – Elevated Risk
LN000527,DISB20250620000527,written_off,1,10000,0.1346,12,partner_platform,NY,0.5055168446501471,C – Elevated Risk
LN000528,DISB20250621000528,closed,0,10000,0.1731,6,partner_platform,CA,0.6306162119676473,D – High Risk
LN000529,DISB20250621000529,active,0,5000,0.0834,36,internal_core,CA,0.26744272708441014,A – Low Risk
LN000530,DISB20250622000530,active,0,5000,0.2279,12,partner_platform,TX,0.5949111072252563,D – High Risk
LN000531,DISB20250622000531,closed,0,8000,0.1912,6,partner_platform,CA,0.6420410717492451,D – High Risk
LN000532,DISB20250622000532,active,0,5000,0.1222,24,internal_core,FL,0.36160873180868147,B – Moderate Risk
LN000533,DISB20250623000533,closed,0,20000,0.2305,6,internal_core,CA,0.7358441160408518,D – High Risk
LN000534,DISB20250623000534,defaulted,1,15000,0.1292,18,partner_platform,TX,0.4548334183395508,C – Elevated Risk
LN000535,DISB20250624000535,active,0,30000,0.2118,24,internal_core,TX,0.5425535729030816,C – Elevated Risk
LN000536,DISB20250624000536,active,0,5000,0.2341,18,internal_core,WA,0.5630213689650714,D – High Risk
LN000537,DISB20250624000537,active,0,30000,0.0813,18,partner_platform,TX,0.4396325560419974,B – Moderate Risk
LN000538,DISB20250625000538,active,0,5000,0.0883,24,internal_core,FL,0.32857619619653977,A – Low Risk
LN000539,DISB20250625000539,active,0,10000,0.1503,18,partner_platform,NY,0.46195062294024614,C – Elevated Risk
LN000540,DISB20250625000540,defaulted,1,8000,0.1046,24,internal_core,CA,0.39536993379156865,B – Moderate Risk
LN000541,DISB20250626000541,closed,0,20000,0.1235,6,internal_core,CA,0.6371198967275015,D – High Risk
LN000542,DISB20250626000542,written_off,1,20000,0.0723,18,partner_platform,CA,0.42282317269353853,B – Moderate Risk
LN000543,DISB20250626000543,active,0,10000,0.182,18,partner_platform,NY,0.4960651182977336,C – Elevated Risk
LN000544,DISB20250626000544,active,0,5000,0.1755,18,partner_platform,WA,0.4755665770118419,C – Elevated Risk
LN000545,DISB20250627000545,written_off,1,8000,0.2247,12,partner_platform,WA,0.5946964115714276,D – High Risk
LN000546,DISB20250627000546,closed,0,8000,0.0804,6,partner_platform,WA,0.5048936716237338,C – Elevated Risk
LN000547,DISB20250627000547,active,0,5000,0.1224,24,internal_core,TX,0.3911861386157676,B – Moderate Risk
LN000548,DISB20250628000548,active,0,8000,0.1117,12,internal_core,NY,0.5000083906317913,C – Elevated Risk
LN000549,DISB20250628000549,written_off,1,20000,0.2266,24,internal_core,TX,0.5358280719483006,C – Elevated Risk
LN000550,DISB20250629000550,active,0,15000,0.0766,12,partner_platform,WA,0.45523009219352156,C – Elevated Risk
LN000551,DISB20250629000551,closed,0,10000,0.1817,6,internal_core,CA,0.6615945679981599,D – High Risk
LN000552,DISB20250629000552,active,0,20000,0.0913,18,internal_core,NY,0.44724572869644424,B – Moderate Risk
LN000553,DISB20250630000553,active,0,10000,0.2189,18,partner_platform,FL,0.5080551482549194,C – Elevated Risk
LN000554,DISB20250630000554,active,0,15000,0.1729,36,internal_core,FL,0.32547688717917167,A – Low Risk
LN000555,DISB20250630000555,active,0,10000,0.2324,24,internal_core,CA,0.5361149903513605,C – Elevated Risk
LN000556,DISB20250701000556,active,0,8000,0.1937,12,partner_platform,TX,0.5669225463383213,D – High Risk
LN000557,DISB20250701000557,active,0,5000,0.1381,24,internal_core,WA,0.4027008548173945,B – Moderate Risk
LN000558,DISB20250702000558,closed,0,15000,0.1704,6,partner_platform,CA,0.6445088803498472,D – High Risk
LN000559,DISB20250702000559,written_off,1,5000,0.2073,24,internal_core,CA,0.4977435083019646,C – Elevated Risk
LN000560,DISB20250702000560,active,0,8000,0.0713,36,internal_core,NY,0.2468771047513494,A – Low Risk
LN000561,DISB20250703000561,active,0,8000,0.127,12,partner_platform,NY,0.49189825555591266,C – Elevated Risk
LN000562,DISB20250703000562,active,0,10000,0.111,18,partner_platform,NY,0.4201808860003414,B – Moderate Risk
LN000563,DISB20250704000563,closed,0,10000,0.1987,6,internal_core,CA,0.6778143597466082,D – High Risk
LN000564,DISB20250704000564,written_off,1,5000,0.2157,6,internal_core,WA,0.6589539060120513,D – High Risk
LN000565,DISB20250704000565,active,0,20000,0.134,12,internal_core,TX,0.5598028010236437,D – High Risk
LN000566,DISB20250705000566,written_off,1,15000,0.1563,18,internal_core,WA,0.5036426576966504,C – Elevated Risk
LN000567,DISB20250705000567,active,0,30000,0.2013,12,internal_core,CA,0.6695607752476058,D – High Risk
LN000568,DISB20250705000568,active,0,20000,0.1445,24,internal_core,FL,0.41682657413200586,B – Moderate Risk
LN000569,DISB20250706000569,closed,0,30000,0.1779,6,partner_platform,WA,0.6804835966200227,D – High Risk
LN000570,DISB20250706000570,active,0,8000,0.2297,12,internal_core,TX,0.6278619745330812,D – High Risk
LN000571,DISB20250706000571,written_off,1,10000,0.2051,6,partner_platform,FL,0.6179044711628787,D – High Risk
LN000572,DISB20250707000572,active,0,5000,0.1242,12,partner_platform,FL,0.45307630728299525,C – Elevated Risk
LN000573,DISB20250707000573,active,0,30000,0.2245,36,partner_platform,FL,0.3829700938757851,B – Moderate Risk
LN000574,DISB20250707000574,closed,0,8000,0.2294,6,internal_core,CA,0.7000370220248819,D – High Risk
LN000575,DISB20250708000575,closed,0,10000,0.1228,6,partner_platform,WA,0.5575431702178326,D – High Risk
LN000576,DISB20250708000576,closed,0,10000,0.1346,6,internal_core,WA,0.5940054309650186,D – High Risk
LN000577,DISB20250708000577,defaulted,1,30000,0.1293,36,internal_core,CA,0.35504002063494056,B – Moderate Risk
LN000578,DISB20250709000578,written_off,1,30000,0.2021,6,partner_platform,CA,0.7205245500218014,D – High Risk
LN000579,DISB20250709000579,active,0,10000,0.1035,12,internal_core,FL,0.4688228226865523,C – Elevated Risk
LN000580,DISB20250709000580,active,0,8000,0.1694,18,partner_platform,FL,0.45000010810713653,C – Elevated Risk
LN000581,DISB20250710000581,active,0,5000,0.1372,18,partner_platform,TX,0.439445677808299,B – Moderate Risk
LN000582,DISB20250710000582,active,0,5000,0.0967,12,internal_core,TX,0.4792022787156569,C – Elevated Risk
LN000583,DISB20250710000583,defaulted,1,20000,0.1559,36,internal_core,CA,0.3618661824883364,B – Moderate Risk
LN000584,DISB20250710000584,active,0,8000,0.1522,36,partner_platform,WA,0.2951638526646109,A – Low Risk
LN000585,DISB20250711000585,closed,0,20000,0.1998,6,internal_core,TX,0.6952950572353127,D – High Risk
LN000586,DISB20250711000586,written_off,1,20000,0.1731,12,partner_platform,FL,0.546216169501888,C – Elevated Risk
LN000587,DISB20250711000587,closed,0,5000,0.1564,6,internal_core,WA,0.5993645802683767,D – High Risk
LN000588,DISB20250712000588,closed,0,15000,0.1201,6,internal_core,WA,0.5962275779375403,D – High Risk
LN000589,DISB20250712000589,active,0,20000,0.1472,18,partner_platform,WA,0.4813208734289842,C – Elevated Risk
LN000590,DISB20250713000590,active,0,8000,0.0721,24,partner_platform,CA,0.3399660483936849,A – Low Risk
LN000591,DISB20250713000591,active,0,15000,0.1767,36,partner_platform,NY,0.33191276867143754,A – Low Risk
LN000592,DISB20250713000592,active,0,15000,0.2395,18,internal_core,NY,0.593666015573941,D – High Risk
LN000593,DISB20250714000593,active,0,30000,0.1271,18,internal_core,FL,0.48205172787457823,C – Elevated Risk
LN000594,DISB20250714000594,active,0,8000,0.123,18,partner_platform,TX,0.43152271929303626,B – Moderate Risk
LN000595,DISB20250714000595,active,0,5000,0.061,24,internal_core,NY,0.32713296970433997,A – Low Risk
LN000596,DISB20250715000596,active,0,5000,0.1651,36,partner_platform,WA,0.30147059686526884,A – Low Risk
LN000597,DISB20250715000597,active,0,15000,0.0853,36,partner_platform,TX,0.2535311045126724,A – Low Risk
LN000598,DISB20250716000598,active,0,15000,0.0951,24,partner_platform,WA,0.35726472282621624,B – Moderate Risk
LN000599,DISB20250716000599,active,0,10000,0.138,12,partner_platform,FL,0.48138708177245554,C – Elevated Risk
LN000600,DISB20250716000600,active,0,30000,0.0882,12,internal_core,WA,0.5328571730802716,C – Elevated Risk
LN000601,DISB20250717000601,active,0,20000,0.0987,24,partner_platform,NY,0.3727075570189429,B – Moderate Risk
LN000602,DISB20250717000602,active,0,5000,0.1652,12,internal_core,FL,0.5217538811313295,C – Elevated Risk
LN000603,DISB20250717000603,closed,0,30000,0.2033,6,partner_platform,TX,0.7078973453010853,D – High Risk
LN000604,DISB20250718000604,active,0,30000,0.1085,24,partner_platform,WA,0.4029770564951213,B – Moderate Risk
LN000605,DISB20250718000605,active,0,15000,0.2083,12,internal_core,WA,0.6194076352049607,D – High Risk
LN000606,DISB20250718000606,active,0,30000,0.2016,12,partner_platform,WA,0.6277027872123095,D – High Risk
LN000607,DISB20250718000607,active,0,5000,0.1435,36,partner_platform,WA,0.2822179593046158,A – Low Risk
LN000608,DISB20250719000608,closed,0,30000,0.18,6,partner_platform,TX,0.6866875752629502,D – High Risk
LN000609,DISB20250719000609,active,0,20000,0.2086,12,internal_core,TX,0.6369575065483342,D – High Risk
LN000610,DISB20250719000610,active,0,30000,0.0771,24,internal_core,FL,0.3691977893712328,B – Moderate Risk
LN000611,DISB20250719000611,active,0,20000,0.2144,36,internal_core,TX,0.4056554704347408,B – Moderate Risk
LN000612,DISB20250720000612,active,0,5000,0.233,18,internal_core,TX,0.5666784776367391,D – High Risk
LN000613,DISB20250720000613,active,0,30000,0.1163,36,partner_platform,TX,0.30607491075902005,A – Low Risk
LN000614,DISB20250720000614,active,0,8000,0.1871,24,partner_platform,TX,0.4416697206861755,B – Moderate Risk
LN000615,DISB20250720000615,written_off,1,20000,0.2156,12,internal_core,TX,0.6439112165598135,D – High Risk
LN000616,DISB20250721000616,active,0,10000,0.1396,12,internal_core,WA,0.5340561269313001,C – Elevated Risk
LN000617,DISB20250721000617,active,0,10000,0.2163,18,internal_core,NY,0.5574145959652814,D – High Risk
LN000618,DISB20250721000618,active,0,10000,0.1445,36,partner_platform,FL,0.2704755118973168,A – Low Risk
LN000619,DISB20250721000619,closed,0,8000,0.1887,6,partner_platform,TX,0.6239624382006209,D – High Risk
LN000620,DISB20250722000620,active,0,30000,0.1272,18,partner_platform,WA,0.48393879989945965,C – Elevated Risk
LN000621,DISB20250722000621,written_off,1,10000,0.1855,6,partner_platform,NY,0.6241806981556548,D – High Risk
LN000622,DISB20250722000622,active,0,15000,0.1345,24,internal_core,NY,0.42233634189499986,B – Moderate Risk
LN000623,DISB20250723000623,active,0,8000,0.2002,18,internal_core,TX,0.538882167455251,C – Elevated Risk
LN000624,DISB20250723000624,active,0,15000,0.233,18,partner_platform,FL,0.5352991700784927,C – Elevated Risk
LN000625,DISB20250723000625,written_off,1,20000,0.1652,6,partner_platform,NY,0.6372175077249321,D – High Risk
LN000626,DISB20250724000626,active,0,15000,0.1239,24,partner_platform,WA,0.38627108305618174,B – Moderate Risk
LN000627,DISB20250724000627,active,0,15000,0.2186,18,internal_core,WA,0.5703625465251771,D – High Risk
LN000628,DISB20250724000628,written_off,1,10000,0.1927,6,internal_core,TX,0.6571938275789129,D – High Risk
LN000629,DISB20250725000629,active,0,5000,0.1437,36,partner_platform,FL,0.26149821368193676,A – Low Risk
LN000630,DISB20250725000630,active,0,15000,0.2071,12,internal_core,WA,0.6181865066916944,D – High Risk
LN000631,DISB20250725000631,active,0,8000,0.1349,12,internal_core,NY,0.5250084622562607,C – Elevated Risk
LN000632,DISB20250726000632,active,0,15000,0.1389,24,internal_core,TX,0.4303965423363187,B – Moderate Risk
LN000633,DISB20250726000633,defaulted,1,15000,0.1101,18,partner_platform,WA,0.4296741050646405,B – Moderate Risk
LN000634,DISB20250726000634,active,0,15000,0.124,36,partner_platform,WA,0.28240940352375954,A – Low Risk
LN000635,DISB20250727000635,active,0,15000,0.0864,12,partner_platform,TX,0.47061899051049805,C – Elevated Risk
LN000636,DISB20250727000636,active,0,20000,0.1461,12,partner_platform,TX,0.5483766250280588,C – Elevated Risk
LN000637,DISB20250727000637,written_off,1,5000,0.1395,12,internal_core,CA,0.54201233026589,C – Elevated Risk
LN000638,DISB20250728000638,active,0,30000,0.1905,12,partner_platform,TX,0.6210749895493775,D – High Risk
LN000639,DISB20250728000639,active,0,8000,0.1165,36,partner_platform,CA,0.2813508323423203,A – Low Risk
LN000640,DISB20250728000640,active,0,8000,0.0951,12,partner_platform,WA,0.4561940204345959,C – Elevated Risk
LN000641,DISB20250729000641,closed,0,30000,0.2109,6,partner_platform,TX,0.7146303126027215,D – High Risk
LN000642,DISB20250729000642,active,0,15000,0.1349,36,internal_core,WA,0.3127976442019498,A – Low Risk
LN000643,DISB20250729000643,active,0,10000,0.1925,24,partner_platform,NY,0.4484624936620193,B – Moderate Risk
LN000644,DISB20250730000644,active,0,5000,0.1935,18,internal_core,FL,0.4931789248626297,C – Elevated Risk
LN000645,DISB20250730000645,active,0,10000,0.0929,12,partner_platform,WA,0.45922251230094424,C – Elevated Risk
LN000646,DISB20250730000646,active,0,30000,0.0857,18,internal_core,NY,0.465256085191729,C – Elevated Risk
LN000647,DISB20250731000647,active,0,10000,0.2121,36,internal_core,FL,0.35385405161380556,B – Moderate Risk
LN000648,DISB20250731000648,active,0,30000,0.1536,24,internal_core,FL,0.4487698996975402,B – Moderate Risk
LN000649,DISB20250731000649,active,0,8000,0.0696,24,internal_core,WA,0.34018820597742266,A – Low Risk
LN000650,DISB20250801000650,written_off,1,20000,0.0769,12,internal_core,NY,0.49501512913470014,C – Elevated Risk
LN000651,DISB20250801000651,defaulted,1,10000,0.1029,18,internal_core,WA,0.43433737145425483,B – Moderate Risk
LN000652,DISB20250802000652,active,0,20000,0.0878,12,internal_core,NY,0.5067700862440977,C – Elevated Risk
LN000653,DISB20250802000653,active,0,20000,0.1985,36,internal_core,NY,0.3859136758659178,B – Moderate Risk
LN000654,DISB20250802000654,closed,0,20000,0.0682,6,partner_platform,TX,0.5396238763682896,C – Elevated Risk
LN000655,DISB20250803000655,active,0,15000,0.1502,24,internal_core,CA,0.4589829487578112,C – Elevated Risk
LN000656,DISB20250803000656,defaulted,1,5000,0.2033,18,partner_platform,NY,0.5069409750927537,C – Elevated Risk
LN000657,DISB20250803000657,closed,0,15000,0.1904,6,partner_platform,CA,0.6640215305594805,D – High Risk
LN000658,DISB20250804000658,written_off,1,10000,0.2043,18,internal_core,TX,0.5480718685504321,C – Elevated Risk
LN000659,DISB20250804000659,active,0,5000,0.1026,36,internal_core,WA,0.2666902666454264,A – Low Risk
LN000660,DISB20250804000660,active,0,30000,0.1259,36,partner_platform,WA,0.3107223775102645,A – Low Risk
LN000661,DISB20250805000661,closed,0,10000,0.1353,6,internal_core,WA,0.5947334806418294,D – High Risk
LN000662,DISB20250805000662,active,0,10000,0.1747,18,partner_platform,CA,0.5084469842338736,C – Elevated Risk
LN000663,DISB20250806000663,active,0,30000,0.2305,18,partner_platform,FL,0.5685143719395717,D – High Risk
LN000664,DISB20250806000664,active,0,10000,0.1212,36,partner_platform,FL,0.25110519032810436,A – Low Risk
LN000665,DISB20250806000665,active,0,15000,0.1721,18,partner_platform,NY,0.49748345519740783,C – Elevated Risk
LN000666,DISB20250807000666,closed,0,5000,0.076,6,partner_platform,FL,0.4630565667455283,C – Elevated Risk
LN000667,DISB20250807000667,active,0,15000,0.0957,18,internal_core,CA,0.4600396985613847,C – Elevated Risk
LN000668,DISB20250807000668,written_off,1,30000,0.1408,12,partner_platform,TX,0.5694750724331291,D – High Risk
LN000669,DISB20250808000669,active,0,8000,0.1766,12,internal_core,TX,0.5729712880303621,D – High Risk
LN000670,DISB20250808000670,closed,0,8000,0.2295,6,partner_platform,TX,0.6642765121787916,D – High Risk
LN000671,DISB20250808000671,active,0,8000,0.1891,12,partner_platform,FL,0.5310263760882754,C – Elevated Risk
LN000672,DISB20250809000672,active,0,5000,0.1913,18,internal_core,NY,0.5186026900758782,C – Elevated Risk
LN000673,DISB20250809000673,active,0,15000,0.0816,36,partner_platform,CA,0.26332048420972304,A – Low Risk
LN000674,DISB20250810000674,written_off,1,30000,0.1673,6,partner_platform,WA,0.6704601868102507,D – High Risk
LN000675,DISB20250810000675,active,0,30000,0.2224,24,internal_core,FL,0.5227738016125485,C – Elevated Risk
LN000676,DISB20250810000676,active,0,10000,0.162,18,partner_platform,NY,0.47451734399901585,C – Elevated Risk
LN000677,DISB20250811000677,active,0,10000,0.2042,36,internal_core,NY,0.37168397392887714,B – Moderate Risk
LN000678,DISB20250811000678,active,0,10000,0.2365,36,internal_core,WA,0.40340253798753345,B – Moderate Risk
LN000679,DISB20250812000679,defaulted,1,15000,0.171,18,partner_platform,FL,0.4685332809114787,C – Elevated Risk
LN000680,DISB20250812000680,active,0,20000,0.1622,36,partner_platform,WA,0.3262457125315969,A – Low Risk
LN000681,DISB20250812000681,active,0,5000,0.0657,12,partner_platform,WA,0.41701416340604963,B – Moderate Risk
LN000682,DISB20250813000682,active,0,15000,0.1542,36,internal_core,CA,0.3504320142208177,B – Moderate Risk
LN000683,DISB20250813000683,closed,0,30000,0.2216,6,internal_core,TX,0.7431844545194154,D – High Risk
LN000684,DISB20250813000684,active,0,5000,0.1191,12,internal_core,WA,0.4984424046629164,C – Elevated Risk
LN000685,DISB20250814000685,active,0,10000,0.0998,36,internal_core,WA,0.2726882929093834,A – Low Risk
LN000686,DISB20250814000686,defaulted,1,20000,0.0968,24,partner_platform,WA,0.3694762103710266,B – Moderate Risk
LN000687,DISB20250814000687,active,0,5000,0.1683,36,partner_platform,NY,0.30558307309800403,A – Low Risk
LN000688,DISB20250814000688,closed,0,8000,0.2348,6,partner_platform,CA,0.6840231042472057,D – High Risk
LN000689,DISB20250815000689,active,0,10000,0.1992,24,internal_core,TX,0.4836160105815008,C – Elevated Risk
LN000690,DISB20250815000690,active,0,15000,0.1826,12,partner_platform,FL,0.5429306483235883,C – Elevated Risk
LN000691,DISB20250815000691,active,0,5000,0.2219,12,internal_core,CA,0.628063151535474,D – High Risk
LN000692,DISB20250816000692,active,0,8000,0.1568,36,partner_platform,FL,0.2776470639843105,A – Low Risk
LN000693,DISB20250816000693,active,0,30000,0.0881,12,partner_platform,FL,0.48179990907848164,C – Elevated Risk
LN000694,DISB20250816000694,active,0,10000,0.1016,18,internal_core,CA,0.45434942089484975,C – Elevated Risk
LN000695,DISB20250816000695,active,0,15000,0.225,12,internal_core,WA,0.63623913467907,D – High Risk
LN000696,DISB20250817000696,active,0,8000,0.0677,36,internal_core,WA,0.24296037083136676,A – Low Risk
LN000697,DISB20250817000697,active,0,30000,0.0864,36,internal_core,NY,0.2967026211691177,A – Low Risk
LN000698,DISB20250817000698,active,0,20000,0.2247,12,internal_core,NY,0.6496868197201692,D – High Risk
LN000699,DISB20250818000699,defaulted,1,8000,0.1631,18,partner_platform,TX,0.4743596449760913,C – Elevated Risk
LN000700,DISB20250818000700,closed,0,15000,0.1184,6,internal_core,CA,0.6151729519419785,D – High Risk
LN000701,DISB20250819000701,active,0,5000,0.132,18,internal_core,WA,0.4533803455183387,C – Elevated Risk
LN000702,DISB20250819000702,closed,0,15000,0.0944,6,internal_core,NY,0.5706617416612915,D – High Risk
LN000703,DISB20250819000703,active,0,8000,0.1721,36,partner_platform,FL,0.2910769056654626,A – Low Risk
LN000704,DISB20250820000704,closed,0,8000,0.0908,6,partner_platform,NY,0.517515260614599,C – Elevated Risk
LN000705,DISB20250820000705,closed,0,8000,0.1213,6,partner_platform,CA,0.5702051838983557,D – High Risk
LN000706,DISB20250821000706,active,0,10000,0.1023,36,partner_platform,WA,0.25565270332076895,A – Low Risk
LN000707,DISB20250821000707,active,0,30000,0.2163,24,partner_platform,CA,0.5395772617031207,C – Elevated Risk
LN000708,DISB20250821000708,active,0,5000,0.0617,18,internal_core,WA,0.3798245225107009,B – Moderate Risk
LN000709,DISB20250822000709,active,0,10000,0.1152,12,partner_platform,FL,0.4568961730280267,C – Elevated Risk
LN000710,DISB20250822000710,active,0,30000,0.158,18,internal_core,TX,0.546533470682498,C – Elevated Risk
LN000711,DISB20250823000711,written_off,1,20000,0.2098,6,internal_core,WA,0.7002540302401988,D – High Risk
LN000712,DISB20250823000712,active,0,20000,0.0762,24,partner_platform,FL,0.3254351406724103,A – Low Risk
LN000713,DISB20250823000713,active,0,20000,0.075,12,partner_platform,WA,0.4669898742082113,C – Elevated Risk
LN000714,DISB20250824000714,active,0,10000,0.1472,24,internal_core,TX,0.4280319588550035,B – Moderate Risk
LN000715,DISB20250824000715,active,0,20000,0.1968,24,partner_platform,WA,0.47425560842230086,C – Elevated Risk
LN000716,DISB20250824000716,written_off,1,15000,0.1334,12,partner_platform,WA,0.5163622293333533,C – Elevated Risk
LN000717,DISB20250824000717,active,0,10000,0.1855,36,partner_platform,TX,0.33400140658950367,A – Low Risk
LN000718,DISB20250825000718,defaulted,1,15000,0.2212,24,internal_core,CA,0.5354039761669139,C – Elevated Risk
LN000719,DISB20250825000719,closed,0,30000,0.2175,6,internal_core,FL,0.7149814241741382,D – High Risk
LN000720,DISB20250825000720,active,0,8000,0.0682,18,partner_platform,WA,0.37012741356682716,B – Moderate Risk
LN000721,DISB20250826000721,closed,0,8000,0.0654,6,internal_core,NY,0.5147362612424895,C – Elevated Risk
LN000722,DISB20250826000722,active,0,8000,0.2029,18,internal_core,CA,0.5583674361401451,D – High Risk
LN000723,DISB20250826000723,active,0,20000,0.1982,18,partner_platform,FL,0.5099206962552435,C – Elevated Risk
LN000724,DISB20250826000724,active,0,5000,0.1501,36,partner_platform,TX,0.29206208383658416,A – Low Risk
LN000725,DISB20250827000725,active,0,8000,0.1542,24,internal_core,CA,0.4474886958880527,B – Moderate Risk
LN000726,DISB20250827000726,active,0,5000,0.1774,36,internal_core,NY,0.3355593058502396,A – Low Risk
LN000727,DISB20250827000727,written_off,1,15000,0.0785,12,partner_platform,TX,0.46213765602148704,C – Elevated Risk
LN000728,DISB20250827000728,active,0,20000,0.0843,18,internal_core,NY,0.4397927818181256,B – Moderate Risk
LN000729,DISB20250828000729,defaulted,1,8000,0.1636,24,internal_core,FL,0.4103506180574048,B – Moderate Risk
LN000730,DISB20250828000730,closed,0,15000,0.2298,6,partner_platform,WA,0.6823440891767135,D – High Risk
LN000731,DISB20250828000731,active,0,20000,0.1771,36,partner_platform,CA,0.36025338600366663,B – Moderate Risk
LN000732,DISB20250829000732,closed,0,8000,0.093,6,partner_platform,NY,0.5198846143686521,C – Elevated Risk
LN000733,DISB20250829000733,written_off,1,8000,0.0625,6,partner_platform,NY,0.4870041040180823,C – Elevated Risk
LN000734,DISB20250829000734,active,0,8000,0.1368,24,partner_platform,FL,0.3597205714161792,B – Moderate Risk
LN000735,DISB20250830000735,active,0,5000,0.2338,36,internal_core,FL,0.36561816827897603,B – Moderate Risk
LN000736,DISB20250830000736,active,0,20000,0.0725,36,partner_platform,NY,0.2485188415529991,A – Low Risk
LN000737,DISB20250830000737,active,0,8000,0.1332,24,partner_platform,WA,0.3807102148407657,B – Moderate Risk
LN000738,DISB20250831000738,active,0,5000,0.1154,36,partner_platform,FL,0.23861621429117905,A – Low Risk
LN000739,DISB20250831000739,active,0,20000,0.109,18,partner_platform,WA,0.4403986052833174,B – Moderate Risk
LN000740,DISB20250831000740,active,0,30000,0.1396,24,internal_core,CA,0.481560183077148,C – Elevated Risk
LN000741,DISB20250831000741,active,0,30000,0.0842,24,internal_core,CA,0.4224348493822377,B – Moderate Risk
LN000742,DISB20250901000742,active,0,20000,0.0786,24,partner_platform,TX,0.35586556559523047,B – Moderate Risk
LN000743,DISB20250901000743,written_off,1,20000,0.1882,6,internal_core,FL,0.656954967521241,D – High Risk
LN000744,DISB20250901000744,active,0,20000,0.2324,18,internal_core,WA,0.5965823428901642,D – High Risk
LN000745,DISB20250902000745,active,0,30000,0.1799,36,internal_core,FL,0.36102544599856207,B – Moderate Risk
LN000746,DISB20250902000746,defaulted,1,5000,0.1167,18,internal_core,TX,0.4419131437229222,B – Moderate Risk
LN000747,DISB20250903000747,active,0,30000,0.1435,12,internal_core,WA,0.5915025343677792,D – High Risk
LN000748,DISB20250903000748,active,0,20000,0.2147,36,internal_core,TX,0.4059675359376688,B – Moderate Risk
LN000749,DISB20250903000749,active,0,20000,0.1641,24,internal_core,FL,0.4375132007748351,B – Moderate Risk
LN000750,DISB20250904000750,defaulted,1,30000,0.239,18,internal_core,WA,0.6263244339211412,D – High Risk
LN000751,DISB20250904000751,active,0,5000,0.1112,24,internal_core,WA,0.3751303380862514,B – Moderate Risk
LN000752,DISB20250904000752,active,0,15000,0.1592,12,partner_platform,TX,0.5489419289145044,C – Elevated Risk
LN000753,DISB20250905000753,active,0,5000,0.0755,18,partner_platform,TX,0.3752912228418633,B – Moderate Risk
LN000754,DISB20250905000754,defaulted,1,30000,0.0687,12,internal_core,TX,0.5167737873619264,C – Elevated Risk
LN000755,DISB20250905000755,active,0,10000,0.1841,24,partner_platform,CA,0.4595637179841488,C – Elevated Risk
LN000756,DISB20250905000756,active,0,10000,0.0844,18,partner_platform,WA,0.39116176429130134,B – Moderate Risk
LN000757,DISB20250906000757,defaulted,1,30000,0.1207,18,internal_core,WA,0.501534819656844,C – Elevated Risk
LN000758,DISB20250906000758,active,0,5000,0.2355,36,partner_platform,CA,0.38937741307986856,B – Moderate Risk
LN000759,DISB20250906000759,active,0,5000,0.1817,12,partner_platform,TX,0.5461186885819173,C – Elevated Risk
LN000760,DISB20250907000760,written_off,1,8000,0.1652,6,internal_core,NY,0.6199874949001095,D – High Risk
LN000761,DISB20250907000761,defaulted,1,5000,0.1511,18,internal_core,FL,0.44764317708146156,B – Moderate Risk
LN000762,DISB20250907000762,active,0,30000,0.2294,36,internal_core,CA,0.4588109192249218,C – Elevated Risk
